seller_id,orders_6m,active_days_6m,revenue_6m,avg_review_6m,risk_group,risk_stage
c0e0b73d039eb9a99b6ce4cb7a429cd3,1,1,29.88,5.0,risk,almost_churn
c0e6839516f5398edc34adf5f1d53d1a,3,3,432.92,2.6666666666666665,normal,low_active
c0f3eea2e14555b6faeea3dd58c1b1c3,1,1,79.99,5.0,risk,almost_churn
c0f783394e37cd9c9d7f5f81141450fa,6,6,249.39999999999998,3.6,normal,recoverable
c113b8df1fc375bc3d73d29c1b1144d1,3,3,333.0,4.2,normal,low_active
c12b92bf1c350f3e6bf88d3596219c86,17,13,4808.78,3.8823529411764706,normal,recoverable
c12d7463a579237ffb9248bd7cff378b,1,1,25.9,4.0,risk,almost_churn
c13ef0cfbe42f190780f621ce81f2234,1,1,390.0,3.0,normal,almost_churn
c13fb473e7cb8b83ccd543c094df0608,2,2,54.8,3.5,risk,low_active
c1552b1dab6e6f760950368ae61fb600,2,2,53.8,2.5,risk,low_active
c157bdeedcbc9a8e3c8bf0d87ff24428,7,7,514.27,4.5,normal,recoverable
c161d1327ebc3a156c09582ab2f59f6c,2,2,35.99,4.0,risk,low_active
c18309219e789960add0b2255ca4b091,1,1,9.9,5.0,risk,almost_churn
c1849d4d32d7a6cecd5aa471809d3135,3,3,388.98,4.333333333333333,normal,low_active
c1d1ebb4745cc43cb6f05e9c8a705c9a,2,2,26.0,1.0,risk,low_active
c1dde11f12d05c478f5de2d7319ad3b2,1,1,12.5,1.0,risk,almost_churn
c1ed9e3daf6154542826a6996af0fb8c,8,8,641.75,4.166666666666667,normal,recoverable
c1f12f926d0ba950578b4fa41115cbb6,2,2,479.6,4.5,normal,low_active
c200c73f9d7e5a08ca439d6a0803da7c,1,1,40.0,1.0,risk,almost_churn
c240c4061717ac1806ae6ee72be3533b,1,1,59.9,4.0,risk,almost_churn
c24173065483e421f9e5e7f599de101d,9,9,373.91,3.5555555555555554,normal,recoverable
c26a2be5b53b7db6b276280da212a779,4,4,1696.0,4.75,normal,recoverable
c26ba52cf8d2f34915f2f6b7ffa0a3f3,4,4,125.96,4.0,risk,recoverable
c273175f7c6c80fb02f051e2fc6d0d72,14,14,1188.23,3.7857142857142856,normal,recoverable
c286ec035ee04ba81c97508f0b5df544,2,2,493.0,2.5,normal,low_active
c2bda99904207edd1834f03e0022b007,2,2,79.8,2.5,risk,low_active
c2d70ce2c5d0a2eb75e78668236e6dc8,3,3,196.0,4.25,normal,low_active
c31eff8334d6b3047ed34bebd4d62c36,73,52,8712.710000000001,3.8767123287671232,normal,recoverable
c3251e13f1bbda6c74e37c160f991e19,2,2,437.79999999999995,5.0,normal,low_active
c32fc744b9160ac853450488e3cfea93,3,3,185.70000000000002,2.3333333333333335,risk,low_active
c33847515fa6305ce6feb1e818569f13,114,67,15519.85,3.71875,normal,recoverable
c33a5c3c983090c8b78a28e65052a20d,9,9,629.1,4.222222222222222,normal,recoverable
c353f8fc0ce8344999f17d578eb69a5e,2,2,175.98,5.0,risk,low_active
c35672b10ad50968f567ea3f4b91e877,9,9,550.6899999999999,5.0,normal,recoverable
c35affa65afd250151285c5917fc1c8a,6,6,3179.94,3.6666666666666665,normal,recoverable
c360e4787614ed31ac7a2f95d3b22dc6,1,1,188.9,2.0,risk,almost_churn
c37b2059d4f90d4feead554e5246565e,10,9,761.3,3.857142857142857,normal,recoverable
c3867b4666c7d76867627c2f7fb22e21,97,70,15444.4,4.111111111111111,normal,recoverable
c394e193cda3b4225ff2094d32184849,3,3,3419.88,4.666666666666667,normal,low_active
c398bc00a606d33758afd91f4e64fd15,2,2,150.0,4.5,risk,low_active
c3aad7dc65449ae90a5e9c3c6c1e78e0,6,6,510.0,4.666666666666667,normal,recoverable
c3acdfac4e3e97ff87529454fbc03642,12,12,16788.0,4.25,normal,recoverable
c3cfdc648177fdbbbb35635a37472c53,102,75,15097.09,4.43801652892562,normal,recoverable
c3e1abd72a42fe690fcd89cf5720fe29,13,13,1798.61,4.461538461538462,normal,recoverable
c3e2398fcc7e581cda2e546557bf6968,1,1,14.9,5.0,risk,almost_churn
c3ee2331a724e6fc02c4b698b57a73f3,2,2,1347.0,3.0,normal,low_active
c3f5668699a1b04c0fa61ecea1e2bff6,3,3,407.81,5.0,normal,low_active
c3fe93ba3085f92855c97e57f38c8c05,4,4,135.1,5.0,risk,recoverable
c42fd8e4d47dfb18ce5222f2dd7752f9,7,5,466.99,4.0,normal,recoverable
c43d924a0f1688ee9fae0efcd6f539d4,1,1,29.9,4.0,risk,almost_churn
c447f8dd3ed213f291d65ef074a268eb,7,7,655.0,3.875,normal,recoverable
c458e2045a8aa8964f8879af03fdcce6,4,4,494.91,3.111111111111111,normal,recoverable
c4af86330efa7a2620772227d2d670c9,4,4,5396.0,4.333333333333333,normal,recoverable
c4b911d06343b21dd906651f8101cb49,2,2,90.98,1.0,risk,low_active
c4d51195486dc781531876a7d00453d8,17,14,11468.98,3.9411764705882355,normal,recoverable
c4f7fee5b0db50e87766f5a4d1b1b758,8,3,11961.829999999998,2.6666666666666665,normal,recoverable
c4fabeea6e569d42d02993bb1f4f1cbc,10,10,789.3000000000001,4.0,normal,recoverable
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,11,11,951.9,3.5833333333333335,normal,recoverable
c500367424994318b9e779ff1ae9a330,9,8,4346.4,3.7777777777777777,normal,recoverable
c510bc1718f0f2961eaa42a23330681a,13,12,12251.0,4.0,normal,recoverable
c522be04e020c1e7b79f3acff36513d5,7,7,739.9300000000001,3.5714285714285716,normal,recoverable
c52c644cc0dc85121207a27013efc6af,1,1,397.8,5.0,normal,almost_churn
c53bcd3be457a342a97e39e5a9f0be22,2,2,209.8,2.5,normal,low_active
c542f5a8c64d973f30e9df8d06f70b4a,1,1,81.0,1.0,risk,almost_churn
c54679b132454625907c773d273d4126,7,7,1032.0,4.875,normal,recoverable
c5e60e39c0f42b8e827daa13cff74afa,6,5,134.0,4.125,risk,recoverable
c5ebe6598748b0aeaa61cfb820478b92,3,3,297.0,4.666666666666667,normal,low_active
c5f7e746b7e6d07def6c0dae9903279b,10,9,1429.0,4.454545454545454,normal,recoverable
c5f7feb04a6a1fb3596322bfc3cf1917,11,10,1720.6,4.2727272727272725,normal,recoverable
c60b801f2d52c7f7f91de00870882a75,37,32,12216.5,3.4054054054054053,normal,recoverable
c611f4ce9ce875bcc063fa97fd4d7d12,1,1,319.0,4.0,normal,almost_churn
c6218512d16fcac0af02fe92691cf274,8,8,674.0,4.111111111111111,normal,recoverable
c6381b1321d7d97717a5bb4ed5b77882,2,2,66.0,3.6666666666666665,risk,low_active
c6381d2d013342748761e906d45aff76,11,11,1382.98,3.5,normal,recoverable
c64a2aec32cc408a8a4c6d7c46017f91,9,8,3221.5,3.888888888888889,normal,recoverable
c66dccfb3f109511246da627dd5a2498,34,31,9242.75,4.352941176470588,normal,recoverable
c679fb69a36e1d8349e8c50a217b4d58,14,12,1825.68,3.5625,normal,recoverable
c68fb906c8f4b4b946d8386bfa6e5467,17,16,1477.98,4.529411764705882,normal,recoverable
c6a7539d424a8402232c2228d7a03c5e,4,4,324.0,1.375,normal,recoverable
c6bda72e4dbf5c5866b13cb1810c6d03,20,17,3236.5,4.35,normal,recoverable
c70a353f02429c00775a46a75fb787da,6,5,242.0,4.666666666666667,normal,recoverable
c70c1b0d8ca86052f45a432a38b73958,261,105,36537.369999999995,4.3014925373134325,normal,recoverable
c714262700f93defc16bf17a51a4cb23,4,4,421.8,3.75,normal,recoverable
c716e0b86ed568878475b60fbb6323ad,1,1,35.0,5.0,risk,almost_churn
c7246702dc991a06d788120dc7544391,1,1,54.86,5.0,risk,almost_churn
c72de06d72748d1a0dfb2125be43ba63,21,19,17522.0,4.454545454545454,normal,recoverable
c731d18cea9bf687ffee82a241c25b11,12,11,1584.0,4.666666666666667,normal,recoverable
c747d5b92c7648417faea95d36d763e8,1,1,139.0,5.0,risk,almost_churn
c74f14c1e26cf1bd5bd34b6a1e274426,1,1,39.0,5.0,risk,almost_churn
c76d418370990614e89e956c7a7567d9,2,2,305.24,3.5,normal,low_active
c79151301b9d90985d1fa52879213105,4,3,322.3,4.375,normal,recoverable
c794dab4928dd97beb41d05514441e86,13,13,1000.4,4.3076923076923075,normal,recoverable
c7a0a13cbcf29d5ce51c8f80afdc0b89,3,3,73.16,3.0,risk,low_active
c7b7db6c8f3c64a7cc1afa634db21d50,1,1,1489.0,1.0,normal,almost_churn
c7bb64409aa480bb7d0335faaaf3d242,4,4,97.6,2.25,risk,recoverable
c7c7b2682c648339a0e9846bb1023a39,2,2,168.0,4.666666666666667,risk,low_active
c7dcd301ecfe5ab7f778ac172cf74be7,4,2,457.69,2.5,normal,recoverable
c7fdb77fdbff3c41981bc52f787e959e,9,9,653.88,3.1818181818181817,normal,recoverable
c8025364abeecb115431bf95c11a747f,2,2,928.0,4.5,normal,low_active
c8143b3069f6746a77421b5ce30a450c,1,1,142.47,5.0,risk,almost_churn
c826c40d7b19f62a09e2d7c5e7295ee2,223,99,28363.48,4.029535864978903,normal,recoverable
c840d3fdbba0790404fdae73d253b253,6,6,2470.53,3.7777777777777777,normal,recoverable
c8417879a15366a17c30af34c798c332,21,20,909.9,3.68,normal,recoverable
c84592044b180dec206770c38603814b,15,14,511.94000000000005,4.2,normal,recoverable
c8467937e403e76a8ee9f0ab13f6f5ef,28,26,1747.09,4.071428571428571,normal,recoverable
c847e075301870dd144a116762eaff9a,35,33,11386.400000000001,4.114285714285714,normal,recoverable
c85d7b477a709c85a1e8b8f25aa1b270,1,1,75.0,1.0,risk,almost_churn
c864036feaab8c1659f65ea4faebe1da,30,26,5167.0,4.433333333333334,normal,recoverable
c8660dcf9ba70575f45d80fe28c27713,4,4,335.0,4.714285714285714,normal,recoverable
c8665a4dd081a2c436b1cd921079d0d9,1,1,79.39,5.0,risk,almost_churn
c8771b1a10bb99bb34d3c459c5cffb53,1,1,64.9,5.0,risk,almost_churn
c878515173c84a492ebe50d6b493230b,5,5,944.98,3.4,normal,recoverable
c87abc38c8ed3240861729e1aeadf221,1,1,133.0,1.0,risk,almost_churn
c88f62b4c386a59281014d677864d016,1,1,1099.0,1.0,normal,almost_churn
c89cf7c468a48af70aada384e722f9e2,11,11,597.0,3.8181818181818183,normal,recoverable
c8b0e2b0a7095e5d8219575d5e7e1181,24,23,2834.7799999999997,3.875,normal,recoverable
c8b3445d737de6befde0c88ede534a5e,28,24,2964.06,3.911764705882353,normal,recoverable
c8c1bea22194a4eefa2dc9a9fa89f536,7,5,1266.0,5.0,normal,recoverable
c8cc60ffd415254af5d9b9f34f32c369,8,8,722.2,4.666666666666667,normal,recoverable
c8e135e7b21ecbc36c1153a29d2f5a06,7,6,1165.5,4.857142857142857,normal,recoverable
c963a25b8671419c6ce9eebe8fd03218,1,1,49.0,5.0,risk,almost_churn
c97aa4ee7420f937da13b7f9e2228b99,1,1,29.9,1.0,risk,almost_churn
c990d6cf976a5718aaedc539f383ab88,10,10,200.9,3.1818181818181817,normal,recoverable
c9a06ece156bb057372c68718ec8909b,14,9,4688.9,3.0,normal,recoverable
c9aafcd0621b2207c10e32c649cada4d,44,22,2997.25,4.019230769230769,normal,recoverable
c9c7905cffc4ef9ff9f113554423e671,35,32,2906.36,3.975,normal,recoverable
c9d2ba8dde44a275ae06475ed1d2fafc,1,1,28.79,5.0,risk,almost_churn
c9e5ad1f6647f5dbd1172adf6ae3cada,1,1,44.3,5.0,risk,almost_churn
ca3bd7cd9f149df75950150d010fe4a2,21,21,2573.4700000000003,4.0,normal,recoverable
ca4b77513ac2040591b0d8fae6958380,14,12,1772.45,4.466666666666667,normal,recoverable
ca5832c6960267b71041f74bb39e8b12,1,1,79.9,1.0,risk,almost_churn
ca77545ca4d2dfd1431bf61334e2fa3c,6,6,760.0,4.8,normal,recoverable
ca7c6bd577e559472af1c699de9e764e,6,5,148.0,4.0,risk,recoverable
caa9bc43a9fe8cf9c564ddd8a03cc4a6,13,12,803.87,4.6923076923076925,normal,recoverable
cab85505710c7cb9b720bceb52b01cee,12,11,608.8,3.8333333333333335,normal,recoverable
cac4c8e7b1ca6252d8f20b2fc1a2e4af,1,1,399.99,4.0,normal,almost_churn
cac4e0bc1a3269fa2b6ea5e763f6115b,2,2,57.88,5.0,risk,low_active
cac63f48c38cd7d002a7e846dcd99a23,6,6,544.4000000000001,4.857142857142857,normal,recoverable
cac876b37d3abcd6bd76caca30277996,27,27,2229.77,4.5625,normal,recoverable
cad10cc982ab6a391570c211b995c17c,1,1,47.4,5.0,risk,almost_churn
cad9969167c09b48ae6f1d123f7fa68d,2,2,43.2,3.0,risk,low_active
cb0b3bcf14e0a709df412a99424a59d7,2,2,460.0,4.5,normal,low_active
cb162c8eef257253782d245c08d9097c,1,1,34.99,5.0,risk,almost_churn
cb32766839f443db85c82a43c4a6c19e,2,2,234.0,3.0,normal,low_active
cb3dd9ce66268c7a3ca7241ac70ab58c,17,16,745.03,4.142857142857143,normal,recoverable
cb41bfbcbda0aea354a834ab222f9a59,10,8,3403.0,3.1,normal,recoverable
cb4a705d00e100b9732d0ca34817d441,1,1,998.0,1.0,normal,almost_churn
cb5df0dcb9e280b1780e9d589889f2c7,16,16,2934.7200000000003,2.5555555555555554,normal,recoverable
cb5ff1b9715e99589f3e0c7a6afab9e3,4,3,85.0,4.0,risk,recoverable
cb6c9f5888a7a090c75beaf615925792,11,10,779.8900000000001,3.8181818181818183,normal,recoverable
cb810bd318f51b3dc3c753944d61a1fa,1,1,1750.0,4.0,normal,almost_churn
cb8bcce248bb1fb274ba762d8b971456,24,22,3295.5,3.92,normal,recoverable
cb9fb4ca75d7ba8437480e8dde64fe98,10,10,532.14,4.0,normal,recoverable
cbbd5ae8f53de5f5097cd8217b529e24,2,2,351.8,2.5,normal,low_active
cbd996ad3c1b7dc71fd0e5f5df9087e2,40,36,1322.27,3.62,normal,recoverable
cbf09e831b0c11f6f23ffb51004db972,10,10,1535.2,4.4,normal,recoverable
cc1f04647be106ba74e62b21f358af25,1,1,11.9,1.0,risk,almost_churn
cc3d14116804f7209f3884f6367f1152,7,7,1558.0,4.5,normal,recoverable
cc419e0650a3c5ba77189a1882b7556a,408,141,22028.84,4.067599067599067,normal,recoverable
cc5a78bbad32776dc4e3af205218368c,33,29,4269.18,4.473684210526316,normal,recoverable
cc63f0dd2acba93ffed4fe9f8e0321fa,55,38,7096.71,4.0476190476190474,normal,recoverable
cc80e2f693fa6e2408f47ccf62413fc1,2,2,420.0,4.0,normal,low_active
cca3071e3e9bb7d12640c9fbe2301306,182,76,17186.56,3.8755555555555556,normal,recoverable
ccada0ef508e698917a6eab263375905,3,3,172.8,3.6666666666666665,risk,low_active
ccb83a794700270fde70898fe9ff368b,12,11,11062.0,4.333333333333333,normal,recoverable
ccbd753e6863fe7314dc6c0ca5a074e7,1,1,495.0,4.0,normal,almost_churn
ccc4bbb5f32a6ab2b7066a4130f114e3,46,41,18613.899999999998,4.222222222222222,normal,recoverable
cce6ab8d1682639fe45ab70234f1665f,62,52,2482.7,4.476923076923077,normal,recoverable
ccf8813e5a7d6c84d865cd38bfc2b130,10,10,933.6,4.6,normal,recoverable
cd06602b43d8800bd0afad514919d35c,32,30,1270.57,3.641025641025641,normal,recoverable
cd2169d9f31ff6fbb9ca3373b0c9e354,1,1,569.0,4.0,normal,almost_churn
cd233f8bfa30ebfd651f47ee7d054951,1,1,79.9,5.0,risk,almost_churn
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,12,11,651.04,4.166666666666667,normal,recoverable
cd52a8efd71af3336b14b5039b951cc1,3,3,170.8,2.3333333333333335,risk,low_active
cd68562d3f44870c08922d380acae552,76,54,10260.2,4.116883116883117,normal,recoverable
cd6efc47efaabf134f8bdb654e10b4f1,13,12,1781.68,4.3076923076923075,normal,recoverable
cd843d4cf8ef32827de0396605163ba3,4,4,1546.0,3.75,normal,recoverable
cda598c48d7c614bc1cad7d8ff6f0010,17,15,1118.6000000000001,3.9444444444444446,normal,recoverable
ce20a2ec1514c25e16f2b5b39bc818f0,4,4,287.0,4.857142857142857,normal,recoverable
ce248b21cb2adc36282ede306b7660e5,29,27,6297.28,4.0344827586206895,normal,recoverable
ce27a3cc3c8cc1ea79d11e561e9bebb6,16,12,758.5600000000001,3.0588235294117645,normal,recoverable
ce33c6211beaa8fef4cae8b52db39862,1,1,49.0,3.0,risk,almost_churn
ce3ad9de960102d0677a81f5d0bb7b2d,1,1,158.0,5.0,risk,almost_churn
ce4755084bc097113867e6454f8f5e52,1,1,18.9,5.0,risk,almost_churn
ce616e1913288884e7742faac9d981db,15,14,365.1,4.666666666666667,normal,recoverable
ce69a8021d18961dd2a40269b7c2c293,19,16,4818.0,4.473684210526316,normal,recoverable
ce7d1888639e6fb06b2749cbfdac1ff7,27,23,4296.9,4.333333333333333,normal,recoverable
cea729054f157f5870bdd321a958d994,24,22,2482.1,4.1923076923076925,normal,recoverable
ceaec5548eefc6e23e6607c5435102e7,180,114,46627.020000000004,4.164835164835165,normal,recoverable
ceb7b4fb9401cd378de7886317ad1b47,1,1,399.9,3.0,normal,almost_churn
cecd97bc34ed8330bd4cd15713eda670,1,1,57.99,1.0,risk,almost_churn
cee48807215b30a12ca2ca10ffb5f250,18,17,3494.29,3.736842105263158,normal,recoverable
cf1313c6e2c01c2f4b014f97db4bcd2b,5,5,315.70000000000005,5.0,normal,recoverable
cf2384dd2f1dddea3f838efed0945e65,10,10,1279.0,4.2,normal,recoverable
cf281cf8b7affbdfe751b29cc85580e1,1,1,64.9,1.0,risk,almost_churn
cf654707ed6a99f112c7ec3d6f314b8b,3,3,756.0,4.75,normal,low_active
cf6f6bc4df3999b9c6440f124fb2f687,1,1,3.5,5.0,risk,almost_churn
cf8ab1616079e2793aa29d524df01bb1,9,9,14391.0,2.0,normal,recoverable
cfa5ab0e4d3fc212fd0b3410e7081c62,6,6,3935.8900000000003,2.6363636363636362,normal,recoverable
cfb1a033743668a192316f3c6d1d2671,51,40,4164.0,4.318181818181818,normal,recoverable
cfd7ddab722b902f7ac5b5f3ba6d723d,12,11,3385.0299999999997,4.538461538461538,normal,recoverable
cfe94489ddd337d1e29e12f2a7205d10,20,20,2376.0,4.125,normal,recoverable
d03698c2efd04a549382afa6623e27fb,3,3,646.2,5.0,normal,low_active
d05ae8f7a5bd1d2a690a44cd079e4e27,19,18,3264.0,3.35,normal,recoverable
d06d019f72a04e5497a0b64190af170c,17,14,2415.93,4.529411764705882,normal,recoverable
d0d70d21e2234dd7cd3cf63fe414148a,8,8,598.4,4.222222222222222,normal,recoverable
d101c6da914ae3d53f7bee42283f2fe2,4,4,446.3,4.7,normal,recoverable
d12c926d74ceff0a90a21184466ce161,14,13,682.3,4.066666666666666,normal,recoverable
d13e50eaa47b4cbe9eb81465865d8cfc,67,24,7155.05,4.811594202898551,normal,recoverable
d149de2f383552baea37a7198c2296ce,3,3,320.70000000000005,5.0,normal,low_active
d1582f4043306e6b91afa6a8a884f898,9,8,990.0,4.111111111111111,normal,recoverable
d17f467e4bf608a510c20d82f4ba3b6b,12,9,3021.66,4.0,normal,recoverable
d180e07dc1e58c31c3f0cd599dc4d945,1,1,58.8,3.0,risk,almost_churn
d197aa8fbc64087f61984deef05f6227,6,6,519.09,4.714285714285714,normal,recoverable
d1a1b40ec554c593a1a99366746289dd,1,1,49.7,2.0,risk,almost_churn
d1a5cc844736958c11b8efab9a2b4c87,1,1,237.6,1.0,normal,almost_churn
d1aa1ec0839dcab73a6161130eb1f94a,1,1,119.9,4.0,risk,almost_churn
d1b65fc7debc3361ea86b5f14c68d2e2,26,24,8543.57,4.62962962962963,normal,recoverable
d1b9d4be4b6f9ebd85f8acd6745ba612,7,7,731.36,4.0,normal,recoverable
d1c281d3ae149232351cd8c8cc885f0d,108,81,13884.73,3.917910447761194,normal,recoverable
d1c7fa84e48cfa21a0e595167c1c500e,12,11,1156.03,4.333333333333333,normal,recoverable
d1e2fe627180431ffda076abb303c56f,1,1,289.0,1.0,normal,almost_churn
d1ef48b38baca7e831711c4a0aeb398f,29,28,1469.1200000000001,4.428571428571429,normal,recoverable
d20b021d3efdf267a402c402a48ea64b,44,39,2052.22,4.3076923076923075,normal,recoverable
d23019c84ffae2d5ef2270367b8605fc,15,15,10604.3,4.333333333333333,normal,recoverable
d2374cbcbb3ca4ab1086534108cc3ab7,185,106,6154.9,3.915929203539823,normal,recoverable
d2572f31e9023e9850ef986a636ff9bf,1,1,279.0,5.0,normal,almost_churn
d25aa0aaacb370e912f8cf6efeba38b3,17,17,2658.45,4.523809523809524,normal,recoverable
d263fa444c1504a75cbca5cc465f592a,1,1,399.0,5.0,normal,almost_churn
d26aa40b90272d4843d63be7c1462c8d,2,2,152.9,4.5,risk,low_active
d297f1055de2956aedfd3b04113dce3e,1,1,54.3,4.0,risk,almost_churn
d29ba1220fb8634fa3a107e54497b8a4,9,9,724.94,3.2222222222222223,normal,recoverable
d2df77822373f19934e87694d8640767,2,2,155.9,3.0,risk,low_active
d2e753bb80b7d4faa77483ed00edc8ca,11,11,1095.7,4.0,normal,recoverable
d2f3e277560ed4c6361284429b00f037,7,7,320.55,4.714285714285714,normal,recoverable
d32e3909cfb714fb2a6cb092c85b9c5f,7,7,2612.2,3.625,normal,recoverable
d354c38a7182125a748cb10474fe963b,12,12,470.4,4.5,normal,recoverable
d3674f271c91f824f82d24d92011f669,9,9,471.3,4.222222222222222,normal,recoverable
d36b07fd3c5088e477a72d1fccfe29d4,1,1,328.9,5.0,normal,almost_churn
d379f449f2a3b271bc01c0782020f705,7,7,1444.09,2.4285714285714284,normal,recoverable
d3891911c2feae53c52fea2bd14054e5,2,2,141.0,5.0,risk,low_active
d3dcf0604eabf0224fbd5948b5e02f69,9,9,2902.2999999999997,3.888888888888889,normal,recoverable
d3e7d37c0df9aef383f3f2a15b0dddfb,1,1,161.0,5.0,risk,almost_churn
d3f39f05462b79a4562d35893a28f159,8,6,383.2,4.0,normal,recoverable
d4828feed4cda2cd9d6b37899a95a71e,1,1,39.9,2.0,risk,almost_churn
d4910f1cdcfdabd48d6b316e395d4a23,11,6,1146.88,4.916666666666667,normal,recoverable
d4a5e99e0dd915df64ba55a7fbd583fd,2,1,65.15,1.6666666666666667,risk,low_active
d4d99b60c4c94cd35acd502cec65dc8d,1,1,72.9,3.0,risk,almost_churn
d4e12e7884759a14fa0f5f896c791cae,14,14,613.5,4.6,normal,recoverable
d4e4b5192cba4e0e66eb12a9d347239d,9,9,372.1,4.333333333333333,normal,recoverable
d4f117125b59ce73c3302f88ee40c458,14,12,643.41,4.785714285714286,normal,recoverable
d4f91e8be86b38da2ee35bc489645a9d,1,1,49.99,5.0,risk,almost_churn
d4ffeb15b67e81ff9af2b4252d99fb7e,11,9,1400.4,4.3,normal,recoverable
d50d79cb34e38265a8649c383dcffd48,15,13,2398.76,4.133333333333334,normal,recoverable
d51e0a403fe2e689ece6c73359d96e12,11,10,4872.0,4.117647058823529,normal,recoverable
d52cbce9845184537284a23c3bc3da0e,2,2,75.0,5.0,risk,low_active
d558ebe531605a1285ab2b1bc3256dfb,3,3,709.0,4.666666666666667,normal,low_active
d566c37fa119d5e66c4e9052e83ee4ea,65,51,5145.7,4.71830985915493,normal,recoverable
d57e18d5f73c7ccb7f7339b61166898d,33,30,1680.6,4.235294117647059,normal,recoverable
d58d521f3789def2e7a22715e0badd93,2,2,65.98,3.5,risk,low_active
d594982fd877af63ace38ea1fca27c76,7,6,217.04,4.428571428571429,normal,recoverable
d598f929fc44e1e38678e7f47250ec04,1,1,69.9,5.0,risk,almost_churn
d5b9a084373da994a6e37f732169a853,7,7,1769.0,3.5714285714285716,normal,recoverable
d5ba419e26d246a0719437cf37d9b46d,1,1,71.8,1.0,risk,almost_churn
d5c530f4884a75ae0dba9c148718d278,6,5,280.88,2.6666666666666665,normal,recoverable
d624126b9206f595fb3fbb6ba03b28a8,10,10,3738.2,4.666666666666667,normal,recoverable
d63c73efd41eb002280e7ec831424edb,1,1,2899.0,3.0,normal,almost_churn
d63f306de130e0391d38a792541723b8,1,1,49.0,5.0,risk,almost_churn
d650b663c3b5f6fb392b6326366efa9a,45,36,13109.0,4.133333333333334,normal,recoverable
d65f31d2413268e671989503f6cf9993,2,2,488.8,1.0,normal,low_active
d66c11a9572221d92fbb8c4897db5f9b,16,13,776.56,4.5625,normal,recoverable
d66c305afaec317ebee552073a674429,41,35,4886.46,4.395833333333333,normal,recoverable
d673a59aac7a70d8b01e6902bf090a11,56,47,2579.02,3.966666666666667,normal,recoverable
d6ab728cf30867cf3f1a2e216ae2f9b7,12,10,2002.0,4.428571428571429,normal,recoverable
d6b1ce66b035a475f00c017792ff9769,92,63,12277.4,4.165048543689321,normal,recoverable
d6b664fa0667064c6d76394e7848d790,3,3,2758.0,4.666666666666667,normal,low_active
d6cd01c59123df02fc226eadbadb5f89,2,2,244.9,2.3333333333333335,normal,low_active
d71d863e5ef30d94e440c11be17dcd8f,20,14,9130.9,3.56,normal,recoverable
d73cbd89533ce8b041a9190241453ac8,4,4,368.6,3.5,normal,recoverable
d7485b33791774c36108f8c69602d48d,10,10,399.82,3.7,normal,recoverable
d7827b2af99326a03b0ed9c7a24db0d3,1,1,1455.0,5.0,normal,almost_churn
d79e8478eed9999493990b44955fb22e,5,5,721.89,4.0,normal,recoverable
d7ab82074b5f1dfba46db123df101bff,2,2,38.67,4.333333333333333,risk,low_active
d7b2377bae6ace1b11fc69a11900ac36,4,4,329.6,3.25,normal,recoverable
d7d517afce974cd491b8d52bb5b5b1fc,1,1,89.99,4.0,risk,almost_churn
d7f1cfc638473be93baedbfd02208016,1,1,30.0,5.0,risk,almost_churn
d85efbc8eff2b7adf524e2820569adc8,1,1,55.0,5.0,risk,almost_churn
d8b8f2cf9ff6ba0389072541cb42498c,1,1,149.0,5.0,risk,almost_churn
d8bf0fc082fd4a77fc2e5679b6c00133,1,1,139.9,5.0,risk,almost_churn
d8c7ba53e7e38711eaef8c2849d6d2e1,22,20,1190.87,4.5,normal,recoverable
d8cf3b6a2151949f930d0252b180ec42,6,6,623.7,3.0,normal,recoverable
d8d9567d0bfb0bc7eb845a205ba42657,4,4,74.6,3.5,risk,recoverable
d8dd176509baa37f359644d082bf7f7b,2,2,198.0,1.5,normal,low_active
d90fe2229fee1a5da999ccd0c06c1667,3,3,450.0,4.666666666666667,normal,low_active
d91fb3b7d041e83b64a00a3edfb37e4f,102,64,11158.22,4.1,normal,recoverable
d921b68bf747894be13a97ae52b0f386,77,57,15645.8,4.558441558441558,normal,recoverable
d93844a9c55ba7ce353388bcf849ea56,8,8,1589.1000000000001,4.222222222222222,normal,recoverable
d93919c944be9cff128f6c9cb899eacb,32,29,2586.8,3.96875,normal,recoverable
d93b8458c6fe139d85cfa5eadbf55bd2,1,1,19.9,5.0,risk,almost_churn
d9442042130b7fe579d1295f9f4a248f,19,18,772.16,4.2272727272727275,normal,recoverable
d94a40fd42351c259927028d163af842,48,38,6414.8,3.86,normal,recoverable
d94ba08b99bedd6a5f6c875ecc4a6fac,9,9,599.0,4.8,normal,recoverable
d97df38225e5abadaff1e72cb72b823c,22,21,1312.0,3.7,normal,recoverable
d98eec89afa3380e14463da2aabaea72,44,38,1769.83,4.313725490196078,normal,recoverable
d9a84e1403de8da0c3aa531d6d108ba6,51,44,1361.5,4.607142857142857,normal,recoverable
d9b00a97818674c7f8d8b1ef0e689679,1,1,69.9,3.0,risk,almost_churn
d9bd94811c3338dceb4181f3dbc0c73e,54,38,6911.02,4.819672131147541,normal,recoverable
d9c349beabc06aa6ff1c6d68b5e9e22e,1,1,168.1,5.0,risk,almost_churn
d9cb0052a666de5308b32f32ad5f1b1c,3,3,231.89999999999998,3.6666666666666665,normal,low_active
